pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,global_accuracy,dataset_size,max_gap
"[{'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_7_9'}, {'M_5_9'}]",0.11980445532015664,222,0.030710529604939335,0.19223620032270744,0.1615256707177681,75,147,0.23606658759418506,0.20444081408453563,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.1198043038720013,137,0.012000703531313744,0.187050669614611,0.17504996608329726,58,79,0.22510695318016147,0.19287575369026552,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_2_9'}, {'M_2_9'}]",0.11980376039446047,106,0.04214059959006744,0.18202368940067726,0.13988308981060982,82,24,0.24813157083049628,0.20627544783093144,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_0'}, {'M_2_9'}]",0.11980306917833451,159,0.00472096324713453,0.135423068450876,0.13070210520374148,83,76,0.16335956497875628,0.1603790316509218,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_9_9'}]",0.11980285726781516,664,0.009602232470588307,0.14985332563762957,0.15945555810821788,306,358,0.22426013895482577,0.2300288439635384,0.8916666666666667,4320,5
"[{'M_1_0'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.11980129380057598,60,0.006896526767179223,0.14233522855773054,0.14923175532490976,29,31,0.17252429255019844,0.2045464430318865,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_5_9'}]",0.11980121106965402,359,0.01425661206440923,0.160633943450283,0.14637733138587378,213,146,0.2084156026627476,0.2235290228476613,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_8_9'}, {'M_9_9'}]",0.11980097439860615,227,0.03891306903592154,0.19116219141454036,0.15224912237861882,112,115,0.24119569349706096,0.1886503897020047,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_3'}]",0.11980062969781684,65,0.010941675946230606,0.19024220460818872,0.17930052866195811,36,29,0.23053165270918022,0.2453239238975743,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_1'}]",0.11980054600858868,86,0.015946257502817723,0.18968928441405297,0.17374302691123525,25,61,0.24064597877065744,0.23438043413067913,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.11980019597784135,66,0.040944198423641776,0.19173193404761454,0.15078773562397277,24,42,0.2511551750261523,0.21647300311737325,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_5'}, {'M_14_9'}]",0.11980010323684184,100,0.012476038436694786,0.1920354117679855,0.1795593733312907,46,54,0.2839807845025415,0.22566586798226862,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_1'}]",0.11979986194698379,254,0.028561902933027294,0.19138749993356044,0.16282559700053315,167,87,0.24916566226498554,0.23754364240914097,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_14_9'}]",0.1197998618686681,535,0.038336140051579426,0.19167999445749115,0.15334385440591172,197,338,0.23517417627353607,0.23071791079302256,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_0_9'}, {'M_1_9'}, {'M_2_9'}]",0.11979977740703115,412,0.01070057500515173,0.15484388741927269,0.14414331241412096,195,217,0.2136109468020276,0.21927276837035303,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.11979954620505018,134,0.003692252379234734,0.1119320481084287,0.11562430048766344,88,46,0.1737717554072844,0.14496962972693983,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_4'}]",0.11979943214656605,317,0.012483369678829515,0.1585801162291318,0.14609674655030228,144,173,0.22043617023395343,0.20917151811087958,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_6'}]",0.11979927579989773,86,0.0059575893672396685,0.13283447340383364,0.12687688403659397,59,27,0.1888815483324575,0.17471399740630153,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_3_9'}]",0.11979852736336646,94,0.010639852354839635,0.14990309067070479,0.13926323831586515,35,59,0.2411142634530032,0.1863664649858858,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_1_9'}, {'M_1_9'}]",0.119798193717447,131,0.010517442484863915,0.15311452751790267,0.16363197000276658,69,62,0.22949119921337693,0.21435298976792744,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.11979819236647693,164,0.033421951603097216,0.1746453718058293,0.1412234202027321,79,85,0.2476565592892154,0.19977477652932127,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_6'}]",0.11979804372030312,708,0.009645151797511436,0.1498841706855862,0.15952932248309765,329,379,0.2015575755327627,0.23297154034277595,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_0'}]",0.11979786132445171,262,0.02414945556314632,0.1685667682890639,0.14441731272591757,165,97,0.23585231064419124,0.21230369342491417,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_9_9'}]",0.11979783049406545,1118,0.00830700999973319,0.14660743090013664,0.15491444089986983,570,548,0.21239541214794297,0.22176485970779014,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_0'}]",0.11979747106485703,230,0.012007202869490918,0.1579540691398565,0.14594686627036557,124,106,0.21873367399104834,0.21665348445879196,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_3_9'}, {'M_3_9'}]",0.1197973732796632,298,0.01801019817844496,0.16606899115120194,0.14805879297275698,143,155,0.22167542963831746,0.20300270480324678,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_1'}]",0.11979716531903237,467,0.00966234739304589,0.14947177279849075,0.15913412019153664,206,261,0.20853246963465055,0.23455269896870617,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_1'}]",0.11979698447103143,418,0.009375652951054275,0.17637065376715244,0.18574630671820672,271,147,0.2389474438040746,0.23836412454653938,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_5_9'}, {'M_5_9'}]",0.11979601975460832,110,0.012694801138930567,0.14758221159667467,0.16027701273560524,86,24,0.18539313627614795,0.2257707073842716,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.11979594085849993,81,0.017415367894702466,0.15823179648982155,0.17564716438452402,63,18,0.18843348018209996,0.24026159552614093,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_2'}]",0.11979487029836948,449,0.011478127065968485,0.1904846146684505,0.17900648760248203,204,245,0.25803803556064525,0.24651641308497216,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_4'}]",0.11979441967840851,664,0.03626097549639262,0.17863184937596088,0.14237087387956826,256,408,0.2251108184687072,0.21672526211253018,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_4_9'}, {'M_4_9'}]",0.11979380890023471,161,0.04228795597865706,0.19630239216180945,0.1540144361831524,26,135,0.23134800891271823,0.2274361288188258,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_0'}]",0.11979358088975946,109,0.015564994384464848,0.1563607834671673,0.17192577785163216,76,33,0.22298896400379034,0.25806857771940106,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_0_9'}, {'M_2_9'}, {'M_3_9'}]",0.11979336600600693,330,0.009005578573906575,0.1499075445536915,0.1589131231275981,181,149,0.21086739843864194,0.21811443121034396,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.11979259762837224,153,0.015494192019104958,0.15908495435381637,0.17457914637292132,102,51,0.23166575245794316,0.2646098474446374,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_2'}, {'M_8_9'}]",0.11979207669718188,147,0.018936914479148664,0.1652048983317064,0.14626798385255774,76,71,0.24748296226875172,0.2145248582914543,0.8916666666666667,4320,5
[{'M_12_7'}],0.11979159043625227,1118,0.04599304111113686,0.18985666334231907,0.1438636222311822,469,649,0.24128569527316607,0.2021999309593622,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_3'}]",0.11979103735979052,104,0.0076885469288152375,0.14526695787322286,0.1529555048020381,51,53,0.18129515568606774,0.21532787716555787,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.11978963410487352,74,0.008849593142760681,0.1417031361999219,0.1328535430571612,57,17,0.1926453519558387,0.08754369988909126,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_0'}]",0.11978939482806954,653,0.021507213397166103,0.16884768375524759,0.14734047035808148,331,322,0.2238895520886858,0.2237398505427336,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_2'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.11978895995093328,62,0.008140022597517588,0.14189732437714553,0.15003734697466312,39,23,0.23283456379816148,0.2017936346132303,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_5_9'}, {'M_5_9'}]",0.11978884381135123,159,0.012564786259459448,0.15370803457640467,0.16627282083586412,105,54,0.19391728942012088,0.24556777449261338,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_8'}]",0.11978739557626951,121,0.022631129448084125,0.19263434616175104,0.17000321671366692,94,27,0.2461747119088352,0.2098157524383103,0.8916666666666667,4320,5
"[{'M_8_5'}, {'M_9_9'}]",0.11978620230999279,276,0.006583675254071331,0.14082454568914957,0.1474082209432209,134,142,0.20785589914718072,0.20620943711400236,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_3_9'}, {'M_3_3'}]",0.11978595603678734,171,0.026772765951140753,0.17118206388521484,0.1444092979340741,82,89,0.23286403615726145,0.2049584731373358,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_3'}, {'M_8_9'}, {'M_8_9'}]",0.11978565322146909,204,0.022772742465835577,0.16853255761994257,0.145759815154107,90,114,0.24066608363990274,0.21313429123352776,0.8916666666666667,4320,5
"[{'M_1_8'}, {'M_0_9'}]",0.1197856121700163,263,0.03786709272097852,0.19259472886163198,0.15472763614065346,89,174,0.2524287077340686,0.2416617768080389,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_8_9'}, {'M_7_9'}, {'M_7_4'}]",0.1197853782420124,145,0.012544460642786415,0.16180513830820345,0.17434959895098986,53,92,0.1962911299496045,0.22417848717984823,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_2'}, {'M_12_9'}, {'M_12_9'}]",0.11978534338868115,94,0.015682055033287207,0.1858701553195715,0.17018810028628428,45,49,0.24075968467202064,0.24877735325162975,0.8916666666666667,4320,5
[{'M_0_5'}],0.11978483717685622,1276,0.03358784282494115,0.1755364597682749,0.14194861694333374,555,721,0.23118757082891284,0.21581194947693852,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_8'}]",0.11978415985120561,777,0.01601262784699123,0.18513748472336158,0.16912485687637036,372,405,0.23511897997524267,0.24073732367995448,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_0'}, {'M_0_9'}, {'M_0_9'}]",0.11978415340128028,136,0.035591961490410606,0.19244895032528092,0.15685698883487031,59,77,0.2570898399175275,0.25016928724383763,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_8_9'}]",0.11978235615538758,120,0.006226845855887703,0.13370136138901373,0.13992820724490143,57,63,0.2118661461290218,0.23114423514303903,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_2'}]",0.119781289594375,199,0.024321247185501133,0.188225153227707,0.16390390604220587,83,116,0.25721533769614674,0.23984651349957253,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_11_9'}, {'M_10_9'}, {'M_10_9'}, {'M_9_9'}, {'M_9_9'}, {'M_8_9'}]",0.11978067064961832,66,0.016427690309344573,0.16076821275055406,0.17719590305989863,15,51,0.23722881155148604,0.2509574439640934,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_3_9'}, {'M_0_9'}, {'M_0_9'}]",0.11978058392291979,97,0.012696399513072887,0.15332053062122533,0.14062413110815244,68,29,0.22588341056412659,0.23833310703941424,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11978055883183197,145,0.003620880859336595,0.26583341873068916,0.26221253787135257,87,58,0.28521566826582095,0.31710663376533665,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_7_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}, {'M_8_9'}]",0.11978042425979704,104,0.011752249872159726,0.16674814787956901,0.17850039775172874,53,51,0.2064926975217215,0.26811149318093536,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_6_9'}, {'M_5_9'}, {'M_4_9'}, {'M_3_9'}]",0.11978040645969965,135,0.029934664107399228,0.190954252111691,0.16101958800429178,54,81,0.24523554789841537,0.20035488706633386,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11978039470804072,233,0.017835779426570775,0.1849270545212286,0.16709127509465782,140,93,0.23093545817801728,0.2198976341320241,0.8916666666666667,4320,5
"[{'M_8_7'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.11977992043185869,78,0.013015250348707152,0.16362531579754971,0.17664056614625687,27,51,0.23265036901496186,0.2512193826906836,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11977968065858381,91,0.018202654136026758,0.16713444255292415,0.1489317884168974,50,41,0.2143718214061196,0.18373953788910882,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11977931851823281,340,0.011467441474469958,0.14911391756600803,0.160581359040478,225,115,0.19822276387291804,0.2633513460956766,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_0_9'}, {'M_15_9'}]",0.11977918053541897,152,0.006659658062115964,0.19580389215033261,0.20246355021244858,79,73,0.27455173623861956,0.2825986622534192,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_2'}]",0.11977854620484327,210,0.007695302488951922,0.18456585539711845,0.19226115788607037,108,102,0.24661340596019918,0.2628176011021972,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.1197782111162292,106,0.00809968380151449,0.14690674076739108,0.13880705696587659,57,49,0.2205582985386919,0.21109954440286563,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_1'}]",0.11977775144963411,515,0.009613344279490843,0.17306398677849963,0.18267733105799047,310,205,0.2360851127226268,0.2428554506654597,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_4_9'}]",0.11977772948798378,753,0.03174590975197322,0.19161386732180855,0.15986795756983532,331,422,0.23860971520590002,0.22791691650117646,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_0_9'}]",0.11977652210773461,518,0.007646774641032417,0.19880054011648776,0.19115376547545535,255,263,0.2552644795438549,0.24968748731794294,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_4_9'}]",0.11977641457701789,587,0.007427776631419636,0.18244015894485976,0.1898679355762794,303,284,0.2320766915379969,0.2399465657120616,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.11977615707152818,102,0.04319410060693096,0.18565006528336267,0.1424559646764317,65,37,0.2671766222809798,0.22271406583207595,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_3_9'}, {'M_4_9'}]",0.11977432236563522,121,0.010199139635416021,0.15524562877481396,0.14504648913939794,46,75,0.20336518900818634,0.19947291431362524,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_14_4'}, {'M_15_9'}]",0.11977418731256628,99,0.02575062286219934,0.18886368069797754,0.1631130578357782,32,67,0.23334809875654572,0.20204300598781483,0.8916666666666667,4320,5
"[{'M_11_8'}, {'M_15_9'}]",0.11977412392183855,204,0.008315148553601243,0.17766836285591125,0.1859835114095125,93,111,0.24138405348976094,0.23836971740839566,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_0_9'}, {'M_0_9'}]",0.1197733492731102,594,0.012180145748081461,0.1571298840185327,0.16931002976661416,310,284,0.21863742456420743,0.23995058887234136,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_15_9'}, {'M_15_9'}]",0.11977321529312897,171,0.010714017556516658,0.17103605118931317,0.18175006874582983,61,110,0.23192287136725506,0.25372163685965765,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}]",0.11977262350119357,100,0.04324776353314516,0.1925360834226012,0.14928831988945604,20,80,0.20946547658070605,0.20732656516768322,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_6'}, {'M_8_9'}, {'M_8_9'}]",0.11977168802878692,60,0.006266610589965693,0.12780433785366382,0.13407094844362952,38,22,0.1591863428679743,0.24721541616286768,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_2'}, {'M_15_9'}]",0.11977009689434134,63,0.01001378787415369,0.18797058363755545,0.17795679576340176,21,42,0.19393369275252245,0.20280680419687105,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.1197698974733246,85,0.009071137078783709,0.19297828904607078,0.18390715196728707,55,30,0.22991729472682024,0.21931462852975103,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11976963729367737,100,0.04296202486750933,0.19010158147542708,0.14713955660791775,62,38,0.23152533934588015,0.22174561718887784,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_3'}]",0.11976896598585425,236,0.030810788394416228,0.17255090688236227,0.14174011848794604,133,103,0.2397720027929148,0.18856308937069116,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_4'}]",0.11976864788171243,775,0.009413794578849444,0.15093862628187402,0.16035242086072346,346,429,0.21124630140468825,0.22998718174200766,0.8916666666666667,4320,5
"[{'M_7_1'}, {'M_6_9'}, {'M_5_9'}]",0.11976819847267794,60,0.008096416883001223,0.13701796648092562,0.1289215495979244,16,44,0.09261928165435307,0.22523101958568967,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.119767685440529,141,0.004047642518690303,0.24906239051794268,0.253110033036633,97,44,0.2844120720994834,0.29784938025581253,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_0_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.11976764980465475,113,0.009906492275384288,0.1695481130321111,0.17945460530749538,56,57,0.21277445600663616,0.23907256371360755,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_1_9'}, {'M_3_9'}]",0.11976753790822847,255,0.008484516766918887,0.14765182932789775,0.15613634609481664,152,103,0.2019838115851492,0.22326077683249954,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_7_9'}]",0.11976740853790105,210,0.03270098730465587,0.17400771556865602,0.14130672826400015,63,147,0.20719876687517802,0.21299431446861586,0.8916666666666667,4320,5
"[{'M_9_9'}, {'M_9_8'}, {'M_10_9'}, {'M_11_9'}]",0.11976687701043724,64,0.007433304649415218,0.14372239839927897,0.13628909374986375,29,35,0.20842870013049847,0.22412484097302662,0.8916666666666667,4320,5
"[{'M_11_7'}, {'M_9_9'}, {'M_9_9'}]",0.11976551837804285,66,0.004049316647329548,0.11704981746152039,0.12109913410884994,24,42,0.19243170280975516,0.17960150107262912,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_13_9'}]",0.11976515995186586,781,0.013337483316733206,0.18581414942754737,0.17247666611081416,335,446,0.23798447576644755,0.2402336151997326,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_15_9'}]",0.11976495891209606,1682,0.021830912637839123,0.18547293110331703,0.1636420184654779,767,915,0.23763471531016278,0.2225972809717429,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_0'}, {'M_3_9'}]",0.11976479866075154,127,0.012276364863734873,0.1565285882497408,0.14425222338600593,83,44,0.20933997155110612,0.22802531416034394,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.11976454377911464,230,0.019196707390794376,0.16221976781856606,0.1430230604277717,176,54,0.22157482060142325,0.2107851916983056,0.8916666666666667,4320,5
"[{'M_5_9'}, {'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_2_9'}]",0.11976445405067432,105,0.010124744782488065,0.19167249222450397,0.1815477474420159,51,54,0.26334563982416437,0.2594266123241733,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_1'}, {'M_12_9'}]",0.11976368152132862,121,0.006258243716686818,0.1352496254775259,0.1415078691942127,45,76,0.17089375729070805,0.21773737509602142,0.8916666666666667,4320,5
"[{'M_15_1'}, {'M_12_9'}]",0.11976368152132862,121,0.006258243716686818,0.1352496254775259,0.1415078691942127,45,76,0.17089375729070805,0.21773737509602142,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_3_9'}]",0.1197634178568278,268,0.01169175514113574,0.15770196742159406,0.1693937225627298,149,119,0.22572905401617627,0.2267271361204886,0.8916666666666667,4320,5
